"postcode","suburb","state","latitude","longitude"
"3691","Wodonga Forward","VIC","-36.28","146.91"
"3694","Bandiana Milpo","VIC","-36.14","146.92"
"3695","Charleroi","VIC","-36.3","147.14"
"3695","Huon","VIC","-36.3","147.14"
"3695","Sandy Creek","VIC","-36.3","147.14"
"3697","Tawonga","VIC","-36.67","147.21"
"3698","Tawonga South","VIC","0","0"
"3699","Bogong","VIC","-36.81","147.22"
"3699","Falls Creek","VIC","-36.81","147.22"
"3699","Mount Beauty","VIC","-36.81","147.22"
"3699","Nelse","VIC","-36.81","147.22"
"3700","Bullioh","VIC","-36.18","147.34"
"3700","Georges Creek","VIC","-36.18","147.34"
"3700","Jarvis Creek","VIC","-36.18","147.34"
"3700","Tallangatta","VIC","-36.18","147.34"
"3700","Tallangatta East","VIC","-36.18","147.34"
"3701","Dartmouth","VIC","-36.53","147.5"
"3701","Eskdale","VIC","-36.53","147.5"
"3701","Granya","VIC","-36.53","147.5"
"3701","Mitta Mitta","VIC","-36.53","147.5"
"3701","Old Tallangatta","VIC","-36.53","147.5"
"3701","Shelley","VIC","-36.53","147.5"
"3701","Tallandoon","VIC","-36.53","147.5"
"3701","Tallangatta South","VIC","-36.53","147.5"
"3701","Tallangatta Valley","VIC","-36.53","147.5"
"3704","Koetong","VIC","-36.1","147.54"
"3705","Cudgewa","VIC","-36.19","147.77"
"3707","Biggara","VIC","-36.28","148.03"
"3707","Colac Colac","VIC","-36.28","148.03"
"3707","Corryong","VIC","-36.28","148.03"
"3707","Nariel Valley","VIC","-36.28","148.03"
"3707","Thowgla Valley","VIC","-36.28","148.03"
"3707","Tom Groggin","VIC","-36.28","148.03"
"3707","Towong","VIC","-36.28","148.03"
"3707","Towong Upper","VIC","-36.28","148.03"
"3708","Tintaldra","VIC","-36.05","147.93"
"3709","Burrowye","VIC","-36.05","147.56"
"3709","Guys Forest","VIC","-36.05","147.56"
"3709","Mount Alfred","VIC","-36.05","147.56"
"3709","Pine Mountain","VIC","-36.05","147.56"
"3709","Walwa","VIC","-36.05","147.56"
"3711","Buxton","VIC","-37.42","145.71"
"3712","Rubicon","VIC","-37.33","145.86"
"3712","Thornton","VIC","-37.33","145.86"
"3713","Eildon","VIC","-37.23","145.91"
"3713","Lake Eildon","VIC","-37.23","145.91"
"3713","Taylor Bay","VIC","-37.23","145.91"
"3714","Acheron","VIC","-37.25","145.7"
"3714","Alexandra","VIC","-37.25","145.7"
"3714","Cathkin","VIC","-37.25","145.7"
"3714","Crystal Creek","VIC","-37.25","145.7"
"3714","Devils River","VIC","-37.25","145.7"
"3714","Fawcett","VIC","-37.25","145.7"
"3714","Koriella","VIC","-37.25","145.7"
"3714","Maintongoon","VIC","-37.25","145.7"
"3714","Taggerty","VIC","-37.25","145.7"
"3714","Whanregarwen","VIC","-37.25","145.7"
"3715","Ancona","VIC","-36.97","145.79"
"3715","Merton","VIC","-36.97","145.79"
"3715","Woodfield","VIC","-36.97","145.79"
"3717","Flowerdale","VIC","-37.34","145.29"
"3717","Ghin Ghin","VIC","-37.34","145.29"
"3717","Glenburn","VIC","-37.34","145.29"
"3717","Homewood","VIC","-37.34","145.29"
"3717","Killingworth","VIC","-37.34","145.29"
"3717","Limestone","VIC","-37.34","145.29"
"3717","Murrindindi","VIC","-37.34","145.29"
"3717","Yea","VIC","-37.34","145.29"
"3718","Molesworth","VIC","-37.13","145.53"
"3719","Gobur","VIC","-37.01","145.62"
"3719","Kanumbra","VIC","-37.01","145.62"
"3719","Terip Terip","VIC","-37.01","145.62"
"3719","Yarck","VIC","-37.01","145.62"
"3720","Bonnie Doon","VIC","-37.02","145.86"
"3722","Barwite","VIC","-37.01","146.22"
"3722","Mansfield","VIC","-37.01","146.22"
"3722","Mirimbah","VIC","-37.01","146.22"
"3723","Archerton","VIC","-36.89","146.26"
"3723","Barjarg","VIC","-36.89","146.26"
"3723","Boorolite","VIC","-36.89","146.26"
"3723","Bridge Creek","VIC","-36.89","146.26"
"3723","Delatite","VIC","-36.89","146.26"
"3723","Enochs Point","VIC","-36.89","146.26"
"3723","Gaffneys Creek","VIC","-36.89","146.26"
"3723","Goughs Bay","VIC","-36.89","146.26"
"3723","Howes Creek","VIC","-36.89","146.26"
"3723","Howqua","VIC","-36.89","146.26"
"3723","Howqua Hills","VIC","-36.89","146.26"
"3723","Howqua Inlet","VIC","-36.89","146.26"
"3723","Jamieson","VIC","-36.89","146.26"
"3723","Kevington","VIC","-36.89","146.26"
"3723","Knockwood","VIC","-36.89","146.26"
"3723","Macs Cove","VIC","-36.89","146.26"
"3723","Maindample","VIC","-36.89","146.26"
"3723","Matlock","VIC","-36.89","146.26"
"3723","Merrijig","VIC","-36.89","146.26"
"3723","Mount Buller","VIC","-36.89","146.26"
"3723","Mountain Bay","VIC","-36.89","146.26"
"3723","Piries","VIC","-36.89","146.26"
"3723","Sawmill Settlement","VIC","-36.89","146.26"
"3723","Tolmie","VIC","-36.89","146.26"
"3723","Woods Point","VIC","-36.89","146.26"
"3724","Mansfield","VIC","-37.05","146.08"
"3725","Boxwood","VIC","-36.32","145.8"
"3725","Chesney Vale","VIC","-36.32","145.8"
"3725","Goorambat","VIC","-36.32","145.8"
"3725","Major Plains","VIC","-36.32","145.8"
"3725","Stewarton","VIC","-36.32","145.8"
"3726","Bungeet","VIC","-36.28","146.06"
"3726","Bungeet West","VIC","-36.28","146.06"
"3726","Devenish","VIC","-36.28","146.06"
"3726","Thoona","VIC","-36.28","146.06"
"3727","Almonds","VIC","-36.23","146.06"
"3727","Lake Rowan","VIC","-36.23","146.06"
"3727","Pelluebla","VIC","-36.23","146.06"
"3727","St James","VIC","-36.23","146.06"
"3727","Yundool","VIC","-36.23","146.06"
"3728","Boomahnoomoonah","VIC","-36.1","146.08"
"3728","Tungamah","VIC","-36.1","146.08"
"3728","Wilby","VIC","-36.1","146.08"
"3728","Youarang","VIC","-36.1","146.08"
"3730","Bathumi","VIC","-36.03","146.08"
"3730","Boosey","VIC","-36.03","146.08"
"3730","Bundalong","VIC","-36.03","146.08"
"3730","Bundalong South","VIC","-36.03","146.08"
"3730","Burramine","VIC","-36.03","146.08"
"3730","Burramine South","VIC","-36.03","146.08"
"3730","Esmond","VIC","-36.03","146.08"
"3730","Telford","VIC","-36.03","146.08"
"3730","Yarrawonga","VIC","-36.03","146.08"
"3730","Yarrawonga South","VIC","-36.03","146.08"
"3732","Moyhu","VIC","-36.58","146.38"
"3732","Myrrhee","VIC","-36.58","146.38"
"3733","Whitfield","VIC","-36.75","146.41"
"3735","Bowmans Forest","VIC","-36.52","146.58"
"3735","Whorouly","VIC","-36.52","146.58"
"3735","Whorouly East","VIC","-36.52","146.58"
"3735","Whorouly South","VIC","-36.52","146.58"
"3736","Myrtleford","VIC","-36.46","146.48"
"3737","Abbeyard","VIC","-36.98","146.78"
"3737","Barwidgee","VIC","-36.98","146.78"
"3737","Buffalo River","VIC","-36.98","146.78"
"3737","Dandongadale","VIC","-36.98","146.78"
"3737","Gapsted","VIC","-36.98","146.78"
"3737","Havilah","VIC","-36.98","146.78"
"3737","Merriang","VIC","-36.98","146.78"
"3737","Merriang South","VIC","-36.98","146.78"
"3737","Mudgegonga","VIC","-36.98","146.78"
"3737","Myrtleford","VIC","-36.98","146.78"
"3737","Nug Nug","VIC","-36.98","146.78"
"3737","Rosewhite","VIC","-36.98","146.78"
"3737","Selwyn","VIC","-36.98","146.78"
"3737","Wonnangatta","VIC","-36.98","146.78"
"3738","Ovens","VIC","-36.61","146.79"
"3739","Eurobin","VIC","-36.7","146.85"
"3740","Buckland","VIC","-36.82","146.85"
"3740","Mount Buffalo","VIC","-36.82","146.85"
"3740","Porepunkah","VIC","-36.82","146.85"
"3741","Bright","VIC","-36.73","146.96"
"3741","Freeburgh","VIC","-36.73","146.96"
"3741","Germantown","VIC","-36.73","146.96"
"3741","Harrietville","VIC","-36.73","146.96"
"3741","Hotham Heights","VIC","-36.73","146.96"
"3741","Mount Hotham","VIC","-36.73","146.96"
"3741","Smoko","VIC","-36.73","146.96"
"3744","Wandiligong","VIC","-36.75","146.98"
"3746","Eldorado","VIC","-36.3","146.58"
"3747","Beechworth","VIC","-36.36","146.69"
"3747","Murmungee","VIC","-36.36","146.69"
"3747","Stanley","VIC","-36.36","146.69"
"3747","Woolshed","VIC","-36.36","146.69"
"3747","Wooragee","VIC","-36.36","146.69"
"3749","Bruarong","VIC","-36.41","146.86"
"3749","Yackandandah","VIC","-36.41","146.86"
"3750","Wollert","VIC","-38.38","144.81"
"3751","Woodstock","VIC","-37.69","144.89"
"3752","Morang South","VIC","-37.65","145.1"
"3752","South Morang","VIC","-37.65","145.1"
"3753","Beveridge","VIC","-37.47","145"
"3754","Doreen","VIC","-37.62","145.15"
"3754","Mernda","VIC","-37.62","145.15"
"3755","Yan Yean","VIC","-37.57","145.14"
"3756","Chintin","VIC","-37.4","144.8"
"3756","Darraweit Guim","VIC","-37.4","144.8"
"3756","Upper Plenty","VIC","-37.4","144.8"
"3756","Wallan","VIC","-37.4","144.8"
"3757","Eden Park","VIC","-37.45","145.11"
"3757","Humevale","VIC","-37.45","145.11"
"3757","Kinglake Central","VIC","-37.45","145.11"
"3757","Kinglake West","VIC","-37.45","145.11"
"3757","Pheasant Creek","VIC","-37.45","145.11"
"3757","Whittlesea","VIC","-37.45","145.11"
"3758","Heathcote Junction","VIC","-37.38","145.03"
"3758","Wandong","VIC","-37.38","145.03"
"3759","Panton Hill","VIC","-37.64","145.24"
"3760","Smiths Gully","VIC","-37.62","145.29"
"3761","St Andrews","VIC","0","0"
"3762","Bylands","VIC","0","0"
"3763","Kinglake","VIC","-37.48","145.28"
"3764","Forbes","VIC","-37.31","144.89"
"3764","Glenaroua","VIC","-37.31","144.89"
"3764","High Camp","VIC","-37.31","144.89"
"3764","Kilmore","VIC","-37.31","144.89"
"3764","Kilmore East","VIC","-37.31","144.89"
"3764","Moranding","VIC","-37.31","144.89"
"3764","Tantaraboo","VIC","-37.31","144.89"
"3764","Willowmavin","VIC","-37.31","144.89"
"3765","Montrose","VIC","-37.81","145.34"
"3766","Kalorama","VIC","-37.82","145.37"
"3767","Mount Dandenong","VIC","-37.84","145.36"
"3770","Coldstream","VIC","-37.72","145.38"
"3770","Gruyere","VIC","-37.72","145.38"
"3770","Yering","VIC","-37.72","145.38"
"3775","Christmas Hills","VIC","-37.65","145.32"
"3775","Dixons Creek","VIC","-37.65","145.32"
"3775","Steels Creek","VIC","-37.65","145.32"
"3775","Tarrawarra","VIC","-37.65","145.32"
"3775","Yarra Glen","VIC","-37.65","145.32"
"3777","Badger Creek","VIC","-37.69","145.54"
"3777","Castella","VIC","-37.69","145.54"
"3777","Chum Creek","VIC","-37.69","145.54"
"3777","Healesville","VIC","-37.69","145.54"
"3777","Healesville Main Street","VIC","-37.69","145.54"
"3777","Healesville Post Shop","VIC","-37.69","145.54"
"3777","Mount Toolebewong","VIC","-37.69","145.54"
"3777","Toolangi","VIC","-37.69","145.54"
"3778","Fernshaw","VIC","-37.63","145.7"
"3778","Narbethong","VIC","-37.63","145.7"
"3779","Cambarville","VIC","-37.56","145.89"
"3779","Marysville","VIC","-37.56","145.89"
"3781","Cockatoo","VIC","-37.94","145.49"
"3781","Mount Burnett","VIC","-37.94","145.49"
"3781","Nangana","VIC","-37.94","145.49"
"3782","Avonsleigh","VIC","-37.92","145.47"
"3782","Clematis","VIC","-37.92","145.47"
"3782","Emerald","VIC","-37.92","145.47"
"3782","Macclesfield","VIC","-37.92","145.47"
"3783","Gembrook","VIC","-37.95","145.55"
"3785","Tremont","VIC","-38.27","144.49"
"3786","Ferny Creek","VIC","-37.88","145.34"
"3787","Sassafras","VIC","-37.88","145.37"
"3787","Sassafras Gully","VIC","-37.88","145.37"
"3788","Olinda","VIC","-37.86","145.36"
"3789","Sherbrooke","VIC","-37.88","145.36"
"3791","Kallista","VIC","-37.9","145.41"
"3792","The Patch","VIC","-37.89","145.39"
"3793","Monbulk","VIC","-37.87","145.41"
"3795","Silvan","VIC","-37.84","145.41"
"3796","Mount Evelyn","VIC","-37.79","145.38"
"3797","Gilderoy","VIC","-37.86","145.71"
"3797","Gladysdale","VIC","-37.86","145.71"
"3797","Powelltown","VIC","-37.86","145.71"
"3797","Three Bridges","VIC","-37.86","145.71"
"3797","Yarra Junction","VIC","-37.86","145.71"
"3799","Big Pats Creek","VIC","-37.76","145.75"
"3799","East Warburton","VIC","-37.76","145.75"
"3799","Mcmahons Creek","VIC","-37.76","145.75"
"3799","Millgrove","VIC","-37.76","145.75"
"3799","Reefton","VIC","-37.76","145.75"
"3799","Warburton","VIC","-37.76","145.75"
"3799","Wesburn","VIC","-37.76","145.75"
"3800","Monash University","VIC","-37.91","145.13"
"3802","Endeavour Hills","VIC","-37.98","145.25"
"3803","Hallam","VIC","-38","145.27"
"3804","Narre Warren East","VIC","-37.97","145.36"
"3804","Narre Warren North","VIC","-37.97","145.36"
"3805","Fountain Gate","VIC","-38.02","145.3"
"3805","Narre Warren","VIC","-38.02","145.3"
"3805","Narre Warren South","VIC","-38.02","145.3"
"3806","Berwick","VIC","-38.03","145.34"
"3806","Harkaway","VIC","-38.03","145.34"
"3807","Beaconsfield","VIC","-38.05","145.37"
"3807","Guys Hill","VIC","-38.05","145.37"
"3808","Beaconsfield Upper","VIC","-38","145.41"
"3808","Dewhurst","VIC","-38","145.41"
"3809","Officer","VIC","-38.06","145.41"
"3809","Officer South","VIC","-38.06","145.41"
"3810","Pakenham","VIC","-38.08","145.49"
"3810","Pakenham South","VIC","-38.08","145.49"
"3810","Pakenham Upper","VIC","-38.08","145.49"
"3810","Rythdale","VIC","-38.08","145.49"
"3812","Maryknoll","VIC","-38.04","145.61"
"3812","Nar Nar Goon","VIC","-38.04","145.61"
"3812","Nar Nar Goon North","VIC","-38.04","145.61"
"3813","Tynong","VIC","-38.09","145.63"
"3813","Tynong North","VIC","-38.09","145.63"
"3814","Cora Lynn","VIC","-38.15","145.61"
"3814","Garfield","VIC","-38.15","145.61"
"3814","Garfield North","VIC","-38.15","145.61"
"3814","Vervale","VIC","-38.15","145.61"
"3815","Bunyip","VIC","-38.1","145.72"
"3815","Bunyip North","VIC","-38.1","145.72"
"3815","Iona","VIC","-38.1","145.72"
"3815","Tonimbuk","VIC","-38.1","145.72"
"3816","Labertouche","VIC","-38.05","145.83"
"3816","Longwarry","VIC","-38.05","145.83"
"3816","Longwarry North","VIC","-38.05","145.83"
"3816","Modella","VIC","-38.05","145.83"
"3818","Athlone","VIC","-38.24","145.78"
"3818","Drouin","VIC","-38.24","145.78"
"3818","Drouin East","VIC","-38.24","145.78"
"3818","Drouin South","VIC","-38.24","145.78"
"3818","Drouin West","VIC","-38.24","145.78"
"3818","Hallora","VIC","-38.24","145.78"
"3818","Jindivick","VIC","-38.24","145.78"
"3818","Ripplebrook","VIC","-38.24","145.78"
"3820","Bona Vista","VIC","-38.21","145.96"
"3820","Lillico","VIC","-38.21","145.96"
"3820","Warragul","VIC","-38.21","145.96"
"3821","Brandy Creek","VIC","-38.1","145.92"
"3821","Bravington","VIC","-38.1","145.92"
"3821","Buln Buln","VIC","-38.1","145.92"
"3821","Buln Buln East","VIC","-38.1","145.92"
"3821","Crossover","VIC","-38.1","145.92"
"3821","Ellinbank","VIC","-38.1","145.92"
"3821","Ferndale","VIC","-38.1","145.92"
"3821","Lardner","VIC","-38.1","145.92"
"3821","Nilma","VIC","-38.1","145.92"
"3821","Nilma North","VIC","-38.1","145.92"
"3821","Rokeby","VIC","-38.1","145.92"
"3821","Seaview","VIC","-38.1","145.92"
"3821","Shady Creek","VIC","-38.1","145.92"
"3821","Tetoora Road","VIC","-38.1","145.92"
"3821","Torwood","VIC","-38.1","145.92"
"3821","Warragul South","VIC","-38.1","145.92"
"3821","Warragul West","VIC","-38.1","145.92"
"3822","Cloverlea","VIC","-38.24","146"
"3822","Darnum","VIC","-38.24","146"
"3822","Gainsborough","VIC","-38.24","146"
"3823","Allambee","VIC","-38.26","146.03"
"3823","Yarragon","VIC","-38.26","146.03"
"3823","Yarragon South","VIC","-38.26","146.03"
"3824","Childers","VIC","-38.3","146.11"
"3824","Narracan","VIC","-38.3","146.11"
"3824","Thorpdale South","VIC","-38.3","146.11"
"3824","Trafalgar","VIC","-38.3","146.11"
"3824","Trafalgar East","VIC","-38.3","146.11"
"3824","Trafalgar South","VIC","-38.3","146.11"
"3825","Aberfeldy","VIC","-37.7","146.36"
"3825","Amor","VIC","-37.7","146.36"
"3825","Boola","VIC","-37.7","146.36"
"3825","Caringal","VIC","-37.7","146.36"
"3825","Coalville","VIC","-37.7","146.36"
"3825","Coopers Creek","VIC","-37.7","146.36"
"3825","Erica","VIC","-37.7","146.36"
"3825","Fumina","VIC","-37.7","146.36"
"3825","Fumina South","VIC","-37.7","146.36"
"3825","Hernes Oak","VIC","-37.7","146.36"
"3825","Hill End","VIC","-37.7","146.36"
"3825","Jacob Creek","VIC","-37.7","146.36"
"3825","Jericho","VIC","-37.7","146.36"
"3825","Moe","VIC","-37.7","146.36"
"3825","Moe South","VIC","-37.7","146.36"
"3825","Moondarra","VIC","-37.7","146.36"
"3825","Newborough","VIC","-37.7","146.36"
"3825","Newborough East","VIC","-37.7","146.36"
"3825","Rawson","VIC","-37.7","146.36"
"3825","Tanjil","VIC","-37.7","146.36"
"3825","Tanjil South","VIC","-37.7","146.36"
"3825","Thalloo","VIC","-37.7","146.36"
"3825","Thomson","VIC","-37.7","146.36"
"3825","Toombon","VIC","-37.7","146.36"
"3825","Walhalla","VIC","-37.7","146.36"
"3825","Walhalla East","VIC","-37.7","146.36"
"3825","Westbury","VIC","-37.7","146.36"
"3825","Willow Grove","VIC","-37.7","146.36"
"3825","Yallourn","VIC","-37.7","146.36"
"3825","Yallourn North","VIC","-37.7","146.36"
"3831","Neerim","VIC","-37.96","145.99"
"3831","Neerim East","VIC","-37.96","145.99"
"3831","Neerim South","VIC","-37.96","145.99"
"3832","Nayook","VIC","-37.91","145.93"
"3832","Neerim Junction","VIC","-37.91","145.93"
"3832","Neerim North","VIC","-37.91","145.93"
"3833","Ada","VIC","-37.84","145.85"
"3833","Baw Baw","VIC","-37.84","145.85"
"3833","Baw Baw Village","VIC","-37.84","145.85"
"3833","Gentle Annie","VIC","-37.84","145.85"
"3833","Icy Creek","VIC","-37.84","145.85"
"3833","Loch Valley","VIC","-37.84","145.85"
"3833","Noojee","VIC","-37.84","145.85"
"3833","Piedmont","VIC","-37.84","145.85"
"3833","Tanjil Bren","VIC","-37.84","145.85"
"3833","Toorongo","VIC","-37.84","145.85"
"3833","Vesper","VIC","-37.84","145.85"
"3835","Thorpdale","VIC","-38.33","146.12"
"3840","Driffield","VIC","-38.28","146.32"
"3840","Hazelwood","VIC","-38.28","146.32"
"3840","Hazelwood North","VIC","-38.28","146.32"
"3840","Hazelwood South","VIC","-38.28","146.32"
"3840","Jeeralang","VIC","-38.28","146.32"
"3840","Jeeralang Junction","VIC","-38.28","146.32"
"3840","Maryvale","VIC","-38.28","146.32"
"3840","Mid Valley","VIC","-38.28","146.32"
"3840","Morwell","VIC","-38.28","146.32"
"3840","Morwell East","VIC","-38.28","146.32"
"3840","Morwell Upper","VIC","-38.28","146.32"
"3841","Gippsland MC","VIC","0","0"
"3842","Churchill","VIC","-38.32","146.42"
"3844","Blackwarry","VIC","-38.41","146.64"
"3844","Callignee","VIC","-38.41","146.64"
"3844","Callignee North","VIC","-38.41","146.64"
"3844","Callignee South","VIC","-38.41","146.64"
"3844","Carrajung","VIC","-38.41","146.64"
"3844","Carrajung Lower","VIC","-38.41","146.64"
"3844","Carrajung South","VIC","-38.41","146.64"
"3844","Flynn","VIC","-38.41","146.64"
"3844","Flynns Creek","VIC","-38.41","146.64"
"3844","Koornalla","VIC","-38.41","146.64"
"3844","Loy Yang","VIC","-38.41","146.64"
"3844","Mount Tassie","VIC","-38.41","146.64"
"3844","Traralgon","VIC","-38.41","146.64"
"3844","Traralgon East","VIC","-38.41","146.64"
"3844","Traralgon South","VIC","-38.41","146.64"
"3844","Tyers","VIC","-38.41","146.64"
"3847","Hiamdale","VIC","-38.26","146.75"
"3847","Nambrok","VIC","-38.26","146.75"
"3847","Rosedale","VIC","-38.26","146.75"
"3847","Willung","VIC","-38.26","146.75"
"3847","Willung South","VIC","-38.26","146.75"
"3850","Sale","VIC","-38.42","147.08"
"3850","Sale North","VIC","-38.42","147.08"
"3850","Wurruk","VIC","-38.42","147.08"
"3851","Airly","VIC","-38.04","147.08"
"3851","Bundalaguah","VIC","-38.04","147.08"
"3851","Clydebank","VIC","-38.04","147.08"
"3851","Cobains","VIC","-38.04","147.08"
"3851","Darriman","VIC","-38.04","147.08"
"3851","Dutson","VIC","-38.04","147.08"
"3851","Dutson Downs","VIC","-38.04","147.08"
"3851","Flamingo Beach","VIC","-38.04","147.08"
"3851","Fulham","VIC","-38.04","147.08"
"3851","Giffard","VIC","-38.04","147.08"
"3851","Giffard West","VIC","-38.04","147.08"
"3851","Glomar Beach","VIC","-38.04","147.08"
"3851","Golden Beach","VIC","-38.04","147.08"
"3851","Kilmany","VIC","-38.04","147.08"
"3851","Lake Wellington","VIC","-38.04","147.08"
"3851","Loch Sport","VIC","-38.04","147.08"
"3851","Longford","VIC","-38.04","147.08"
"3851","Montgomery","VIC","-38.04","147.08"
"3851","Myrtlebank","VIC","-38.04","147.08"
"3851","Paradise Beach","VIC","-38.04","147.08"
"3851","Pearsondale","VIC","-38.04","147.08"
"3851","Seacombe","VIC","-38.04","147.08"
"3851","Seaspray","VIC","-38.04","147.08"
"3851","Somerton Park","VIC","-38.04","147.08"
"3851","Stradbroke","VIC","-38.04","147.08"
"3851","The Heart","VIC","-38.04","147.08"
"3851","The Honeysuckles","VIC","-38.04","147.08"
"3852","East Sale","VIC","-38.11","147.13"
"3852","Sale East Raaf","VIC","-38.11","147.13"
"3853","Sale","VIC","-38.1","146.06"
"3854","Glengarry","VIC","-38.12","146.57"
"3854","Glengarry North","VIC","-38.12","146.57"
"3854","Glengarry West","VIC","-38.12","146.57"
"3856","Toongabbie","VIC","-38.07","146.67"
"3857","Cowwarr","VIC","-38","146.69"
"3858","Arbuckle","VIC","-37.97","146.69"
"3858","Billabong","VIC","-37.97","146.69"
"3858","Buragwonduc","VIC","-37.97","146.69"
"3858","Crookayan","VIC","-37.97","146.69"
"3858","Dawson","VIC","-37.97","146.69"
"3858","Denison","VIC","-37.97","146.69"
"3858","Gillum","VIC","-37.97","146.69"
"3858","Glenfalloch","VIC","-37.97","146.69"
"3858","Glenmaggie","VIC","-37.97","146.69"
"3858","Heyfield","VIC","-37.97","146.69"
"3858","Howitt Plains","VIC","-37.97","146.69"
"3858","Licola","VIC","-37.97","146.69"
"3858","Licola North","VIC","-37.97","146.69"
"3858","Reynard","VIC","-37.97","146.69"
"3858","Sargood","VIC","-37.97","146.69"
"3858","Seaton","VIC","-37.97","146.69"
"3858","Tamboritha","VIC","-37.97","146.69"
"3858","Winnindoo","VIC","-37.97","146.69"
"3858","Worrowing","VIC","-37.97","146.69"
"3858","Yangoura","VIC","-37.97","146.69"
"3859","Maffra West Upper","VIC","-37.89","146.85"
"3859","Newry","VIC","-37.89","146.85"
"3859","Tinamba","VIC","-37.89","146.85"
"3859","Tinamba West","VIC","-37.89","146.85"
"3860","Boisdale","VIC","-37.88","146.99"
"3860","Briagolong","VIC","-37.88","146.99"
"3860","Bushy Park","VIC","-37.88","146.99"
"3860","Coongulla","VIC","-37.88","146.99"
"3860","Koorool","VIC","-37.88","146.99"
"3860","Maffra","VIC","-37.88","146.99"
"3860","Monomak","VIC","-37.88","146.99"
"3860","Moroka","VIC","-37.88","146.99"
"3860","Nap Nap Marra","VIC","-37.88","146.99"
"3860","Riverslea","VIC","-37.88","146.99"
"3860","Toolome","VIC","-37.88","146.99"
"3860","Valencia Creek","VIC","-37.88","146.99"
"3860","Woolenook","VIC","-37.88","146.99"
"3860","Wrathung","VIC","-37.88","146.99"
"3860","Wrixon","VIC","-37.88","146.99"
"3862","Budgee Budgee","VIC","-37.57","147.19"
"3862","Cobbannah","VIC","-37.57","147.19"
"3862","Cowa","VIC","-37.57","147.19"
"3862","Crooked River","VIC","-37.57","147.19"
"3862","Dargo","VIC","-37.57","147.19"
"3862","Hawkhurst","VIC","-37.57","147.19"
"3862","Hollands Landing","VIC","-37.57","147.19"
"3862","Llowalong","VIC","-37.57","147.19"
"3862","Meerlieu","VIC","-37.57","147.19"
"3862","Miowera","VIC","-37.57","147.19"
"3862","Moornapa","VIC","-37.57","147.19"
"3862","Munro","VIC","-37.57","147.19"
"3862","Perry Bridge","VIC","-37.57","147.19"
"3862","Stockdale","VIC","-37.57","147.19"
"3862","Stratford","VIC","-37.57","147.19"
"3862","Waterford","VIC","-37.57","147.19"
"3862","Wongungarra","VIC","-37.57","147.19"
"3864","Fernbank","VIC","-37.86","147.34"
"3864","Glenaladale","VIC","-37.86","147.34"
"3864","The Fingerboard","VIC","-37.86","147.34"
"3865","Lindenow","VIC","-37.8","147.46"
"3869","Jumbuk","VIC","-38.4","146.42"
"3869","Yinnar","VIC","-38.4","146.42"
"3869","Yinnar South","VIC","-38.4","146.42"
"3870","Boolarra","VIC","-38.38","146.28"
"3870","Boolarra South","VIC","-38.38","146.28"
"3870","Budgeree","VIC","-38.38","146.28"
"3870","Grand Ridge","VIC","-38.38","146.28"
"3870","Johnstones Hill","VIC","-38.38","146.28"
"3871","Allambee Reserve","VIC","-38.29","146.05"
"3871","Allambee South","VIC","-38.29","146.05"
"3871","Baromi","VIC","-38.29","146.05"
"3871","Darlimurla","VIC","-38.29","146.05"
"3871","Delburn","VIC","-38.29","146.05"
"3871","Dollar","VIC","-38.29","146.05"
"3871","Mirboo","VIC","-38.29","146.05"
"3871","Mirboo North","VIC","-38.29","146.05"
"3873","Gormandale","VIC","-38.29","146.72"
"3874","Cherrilong","VIC","-38.38","146.79"
"3874","Mcloughlins Beach","VIC","-38.38","146.79"
"3874","Woodside","VIC","-38.38","146.79"
"3874","Woodside Beach","VIC","-38.38","146.79"
"3874","Woodside North","VIC","-38.38","146.79"
"3875","Bairnsdale","VIC","-37.83","147.63"
"3875","Banksia Peninsula","VIC","-37.83","147.63"
"3875","Bengworden","VIC","-37.83","147.63"
"3875","Broadlands","VIC","-37.83","147.63"
"3875","Bullumwaal","VIC","-37.83","147.63"
"3875","Calulu","VIC","-37.83","147.63"
"3875","Clifton Creek","VIC","-37.83","147.63"
"3875","Deptford","VIC","-37.83","147.63"
"3875","East Bairnsdale","VIC","-37.83","147.63"
"3875","Ellaswood","VIC","-37.83","147.63"
"3875","Fairy Dell","VIC","-37.83","147.63"
"3875","Flaggy Creek","VIC","-37.83","147.63"
"3875","Forge Creek","VIC","-37.83","147.63"
"3875","Goon Nure","VIC","-37.83","147.63"
"3875","Granite Rock","VIC","-37.83","147.63"
"3875","Hillside","VIC","-37.83","147.63"
"3875","Iguana Creek","VIC","-37.83","147.63"
"3875","Lindenow South","VIC","-37.83","147.63"
"3875","Lucknow","VIC","-37.83","147.63"
"3875","Marthavale","VIC","-37.83","147.63"
"3875","Melwood","VIC","-37.83","147.63"
"3875","Merrijig","VIC","-37.83","147.63"
"3875","Mount Taylor","VIC","-37.83","147.63"
"3875","Newlands Arm","VIC","-37.83","147.63"
"3875","Ryans","VIC","-37.83","147.63"
"3875","Sarsfield","VIC","-37.83","147.63"
"3875","Tabberabbera","VIC","-37.83","147.63"
"3875","Walpa","VIC","-37.83","147.63"
"3875","Waterholes","VIC","-37.83","147.63"
"3875","Wentworth","VIC","-37.83","147.63"
"3875","Woodglen","VIC","-37.83","147.63"
"3875","Wuk Wuk","VIC","-37.83","147.63"
"3875","Wy Yung","VIC","-37.83","147.63"
